asv_id	Kingdom	Phylum	Class	Order	Family	Genus	ASV
ASV16206	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16206
ASV16207	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16207
ASV16208	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	ASV16208
ASV16209	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV16209
ASV16210	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV16210
ASV16211	Fungi	Ascomycota	Dothideomycetes	Pleosporales	o_Pleosporales	o_Pleosporales	ASV16211
ASV16212	Fungi	Ascomycota	Sordariomycetes	Hypocreales	o_Hypocreales	o_Hypocreales	ASV16212
ASV16213	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Micropsalliota	ASV16213
ASV16214	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Neometulocladosporiella	ASV16214
ASV16215	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16215
ASV16216	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	ASV16216
ASV16217	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	ASV16217
ASV16218	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	f_Agaricaceae	ASV16218
ASV16219	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16219
ASV16220	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16220
ASV16221	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	ASV16221
ASV16222	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16222
ASV16223	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Paecilomyces	ASV16223
ASV16224	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	ASV16224
ASV16225	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16225
ASV16226	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	ASV16226
ASV16227	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o_Capnodiales	o_Capnodiales	ASV16227
ASV16228	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	o_Auriculariales	o_Auriculariales	ASV16228
ASV16229	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	ASV16229
ASV16230	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV16230
ASV16231	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	f_Thelephoraceae	ASV16231
ASV16232	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	ASV16232
ASV16233	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Funiliomyces	ASV16233
ASV16234	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Chaetothyrium	ASV16234
ASV16235	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	ASV16235
ASV16236	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Castanediella	ASV16236
ASV16237	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV16237
ASV16238	Fungi	Mucoromycota	Endogonomycetes	GS21	o_GS21	o_GS21	ASV16238
ASV16239	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV16239
ASV16240	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	f_Clavariaceae	ASV16240
ASV16241	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV16241
ASV16242	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16242
ASV16243	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Virgaria	ASV16243
ASV16244	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16244
ASV16245	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o_Capnodiales	o_Capnodiales	ASV16245
ASV16246	Fungi	Ascomycota	Sordariomycetes	Hypocreales	o_Hypocreales	o_Hypocreales	ASV16246
ASV16247	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16247
ASV16248	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16248
ASV16249	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o_Capnodiales	o_Capnodiales	ASV16249
ASV16250	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Grammothele	ASV16250
ASV16251	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16251
ASV16252	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16252
ASV16253	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	ASV16253
ASV16254	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16254
ASV16255	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	ASV16255
ASV16256	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV16256
ASV16257	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV16257
ASV16258	Fungi	Ascomycota	Sordariomycetes	Xylariales	o_Xylariales	o_Xylariales	ASV16258
ASV16259	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16259
ASV16260	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV16260
ASV16261	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV16261
ASV16262	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Dennisiomyces	ASV16262
ASV16263	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	ASV16263
ASV16264	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16264
ASV16265	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16265
ASV16266	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV16266
ASV16267	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Grammothele	ASV16267
ASV16268	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV16268
ASV16269	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	ASV16269
ASV16270	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ASV16270
ASV16271	Fungi	Ascomycota	Sordariomycetes	Hypocreales	o_Hypocreales	o_Hypocreales	ASV16271
ASV16272	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV16272
ASV16273	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	ASV16273
ASV16274	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16274
ASV16275	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16275
ASV16276	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16276
ASV16277	Fungi	Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	ASV16277
ASV16278	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	ASV16278
ASV16279	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	ASV16279
ASV16280	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	f_Cuniculitremaceae	ASV16280
ASV16281	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV16281
ASV16282	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV16282
ASV16283	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16283
ASV16284	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV16284
ASV16285	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	ASV16285
ASV16286	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16286
ASV16287	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16287
ASV16288	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Staninwardia	ASV16288
ASV16289	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae	Acrocalymma	ASV16289
ASV16290	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Pseudocercospora	ASV16290
ASV16291	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16291
ASV16292	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	f_Helotiaceae	ASV16292
ASV16293	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Camarophyllopsis	ASV16293
ASV16294	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16294
ASV16295	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16295
ASV16296	Fungi	Basidiomycota	Tremellomycetes	c_Tremellomycetes	c_Tremellomycetes	c_Tremellomycetes	ASV16296
ASV16297	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16297
ASV16298	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	ASV16298
ASV16299	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16299
ASV16300	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16300
ASV16301	Fungi	Glomeromycota	Glomeromycetes	c_Glomeromycetes	c_Glomeromycetes	c_Glomeromycetes	ASV16301
ASV16302	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	ASV16302
ASV16303	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Trichocladium	ASV16303
ASV16304	Fungi	Ascomycota	Sordariomycetes	Hypocreales	o_Hypocreales	o_Hypocreales	ASV16304
ASV16305	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16305
ASV16306	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Crinipellis	ASV16306
ASV16307	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	f_Thelephoraceae	ASV16307
ASV16308	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	f_Strophariaceae	ASV16308
ASV16309	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16309
ASV16310	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16310
ASV16311	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16311
ASV16312	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16312
ASV16313	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16313
ASV16314	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	o_Sebacinales	o_Sebacinales	ASV16314
ASV16315	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	ASV16315
ASV16316	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16316
ASV16317	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16317
ASV16318	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	ASV16318
ASV16319	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16319
ASV16320	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16320
ASV16321	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiosphaerella	ASV16321
ASV16322	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16322
ASV16323	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	o_Chaetothyriales	o_Chaetothyriales	ASV16323
ASV16324	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV16324
ASV16325	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV16325
ASV16326	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Monascella	ASV16326
ASV16327	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16327
ASV16328	Fungi	Chytridiomycota	GS14	c_GS14	c_GS14	c_GS14	ASV16328
ASV16329	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV16329
ASV16330	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	f_Teratosphaeriaceae	ASV16330
ASV16331	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	f_Agaricaceae	ASV16331
ASV16332	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV16332
ASV16333	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV16333
ASV16334	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16334
ASV16335	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV16335
ASV16336	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16336
ASV16337	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV16337
ASV16338	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV16338
ASV16339	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	f_Tricholomataceae	ASV16339
ASV16340	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV16340
ASV16341	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	ASV16341
ASV16342	Fungi	Basidiomycota	Agaricomycetes	Polyporales	o_Polyporales	o_Polyporales	ASV16342
ASV16343	Fungi	Ascomycota	Dothideomycetes	c_Dothideomycetes	c_Dothideomycetes	c_Dothideomycetes	ASV16343
ASV16344	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	f_Clavariaceae	ASV16344
ASV16345	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16345
ASV16346	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16346
ASV16347	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16347
ASV16348	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16348
ASV16349	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Biatriosporaceae	Biatriospora	ASV16349
ASV16350	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16350
ASV16351	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	o_Trechisporales	o_Trechisporales	ASV16351
ASV16352	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16352
ASV16353	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16353
ASV16354	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16354
ASV16355	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	f_Xylariaceae	ASV16355
ASV16356	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16356
ASV16357	Fungi	Ascomycota	Dothideomycetes	Venturiales	o_Venturiales	o_Venturiales	ASV16357
ASV16358	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16358
ASV16359	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	ASV16359
ASV16360	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	o_Trechisporales	o_Trechisporales	ASV16360
ASV16361	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16361
ASV16362	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	ASV16362
ASV16363	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16363
ASV16364	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ASV16364
ASV16365	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16365
ASV16366	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV16366
ASV16367	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16367
ASV16368	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16368
ASV16369	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16369
ASV16370	Fungi	Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	ASV16370
ASV16371	Fungi	Ascomycota	Sordariomycetes	Xylariales	o_Xylariales	o_Xylariales	ASV16371
ASV16372	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	ASV16372
ASV16373	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV16373
ASV16374	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	f_Clavariaceae	ASV16374
ASV16375	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	ASV16375
ASV16376	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV16376
ASV16377	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV16377
ASV16378	Fungi	Glomeromycota	Paraglomeromycetes	GS24	o_GS24	o_GS24	ASV16378
ASV16379	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16379
ASV16380	Fungi	Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	ASV16380
ASV16381	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16381
ASV16382	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV16382
ASV16383	Fungi	Mucoromycota	Endogonomycetes	GS21	o_GS21	o_GS21	ASV16383
ASV16384	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16384
ASV16385	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	ASV16385
ASV16386	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16386
ASV16387	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Nematoctonus	ASV16387
ASV16388	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Lyophyllum	ASV16388
ASV16389	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV16389
ASV16390	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	ASV16390
ASV16391	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o_Capnodiales	o_Capnodiales	ASV16391
ASV16392	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV16392
ASV16393	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16393
ASV16394	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	ASV16394
ASV16395	Fungi	Ascomycota	Dothideomycetes	Patellariales	o_Patellariales	o_Patellariales	ASV16395
ASV16396	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16396
ASV16397	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16397
ASV16398	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16398
ASV16399	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16399
ASV16400	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16400
ASV16401	Fungi	Ascomycota	Sordariomycetes	Hypocreales	o_Hypocreales	o_Hypocreales	ASV16401
ASV16402	Fungi	Glomeromycota	Paraglomeromycetes	c_Paraglomeromycetes	c_Paraglomeromycetes	c_Paraglomeromycetes	ASV16402
ASV16403	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16403
ASV16404	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16404
ASV16405	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	f_Marasmiaceae	ASV16405
ASV16406	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Camarophyllopsis	ASV16406
ASV16407	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV16407
ASV16408	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	ASV16408
ASV16409	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	f_Teratosphaeriaceae	ASV16409
ASV16410	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	o_Sebacinales	o_Sebacinales	ASV16410
ASV16411	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16411
ASV16412	Fungi	Basidiomycota	Tremellomycetes	Tremellales	o_Tremellales	o_Tremellales	ASV16412
ASV16413	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV16413
ASV16414	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16414
ASV16415	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	ASV16415
ASV16416	Fungi	Ascomycota	Leotiomycetes	Helotiales	o_Helotiales	o_Helotiales	ASV16416
ASV16417	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV16417
ASV16418	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pseudorobillarda	ASV16418
ASV16419	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16419
ASV16420	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	ASV16420
ASV16421	Fungi	Ascomycota	Sordariomycetes	Xylariales	o_Xylariales	o_Xylariales	ASV16421
ASV16422	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16422
ASV16423	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16423
ASV16424	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV16424
ASV16425	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	ASV16425
ASV16426	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	ASV16426
ASV16427	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16427
ASV16428	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV16428
ASV16429	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	ASV16429
ASV16430	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	f_Tubeufiaceae	ASV16430
ASV16431	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV16431
